date,Bitcoin
3/07/2018,69
4/07/2018,67
5/07/2018,69
6/07/2018,61
7/07/2018,53
8/07/2018,58
9/07/2018,61
10/07/2018,66
11/07/2018,59
12/07/2018,67
13/07/2018,62
14/07/2018,53
15/07/2018,52
16/07/2018,65
17/07/2018,83
18/07/2018,92
19/07/2018,80
20/07/2018,75
21/07/2018,65
22/07/2018,62
23/07/2018,77
24/07/2018,100
25/07/2018,91
26/07/2018,81
27/07/2018,80
28/07/2018,68
29/07/2018,65
30/07/2018,73
31/07/2018,74
1/08/2018,81
2/08/2018,74
3/08/2018,80
4/08/2018,74
5/08/2018,71
6/08/2018,79
7/08/2018,79
8/08/2018,100
9/08/2018,84
10/08/2018,82
11/08/2018,84
12/08/2018,72
13/08/2018,80
14/08/2018,99
15/08/2018,89
16/08/2018,79
17/08/2018,75
18/08/2018,66
19/08/2018,64
20/08/2018,73
21/08/2018,77
22/08/2018,81
23/08/2018,73
24/08/2018,70
25/08/2018,64
26/08/2018,60
27/08/2018,69
28/08/2018,83
29/08/2018,79
30/08/2018,76
31/08/2018,70
