date,score,magnitude,sentiment,googleview,price,volume
2014-04-22,0.2438202247191009,0.4179775280898877,0.1667415730337078,65,488.0,102769.57541987
2014-04-23,0.18989361702127666,0.4345744680851063,0.13260638297872335,68,490.2,124917.16727708
2014-04-24,0.17720930232558127,0.38046511627906987,0.13586046511627908,64,497.5,86326.77574506996
2014-04-25,0.12222222222222225,0.365217391304348,0.0785990338164251,71,460.0,119628.52964812992
2014-04-26,0.14104477611940303,0.4544776119402986,0.0937313432835821,58,459.0,69665.48187599996
2014-04-27,0.2014814814814815,0.4762962962962963,0.15629629629629627,56,441.5,77749.14450606002
2014-04-28,0.1825301204819277,0.42228915662650607,0.13120481927710848,62,448.0,110338.85481344993
2014-04-29,0.16906779661016952,0.3813559322033896,0.11347457627118646,65,434.0,117078.46185987006
2014-04-30,0.2,0.3834558823529409,0.13650735294117655,67,448.3,79783.96161965997
2014-05-01,0.16666666666666666,0.3898809523809525,0.11154761904761898,74,459.0,73930.59650967998
2014-05-02,0.1641509433962265,0.4308176100628932,0.12044025157232707,29,453.5,79964.14030635003
2014-05-03,0.19539473684210526,0.361184210526316,0.13296052631578945,55,440.5,70548.01174237997
2014-05-04,0.2382352941176472,0.4102941176470591,0.15904411764705892,64,430.9,53009.09470708999
2014-05-05,0.17500000000000004,0.4223958333333335,0.10984374999999996,88,427.0,80523.65489479003
2014-05-06,0.1914141414141416,0.4020202020202021,0.12757575757575754,86,430.0,85691.36110336003
2014-05-07,0.11380952380952385,0.3242857142857144,0.06409523809523802,77,438.0,115042.35772949006
2014-05-08,0.1191489361702128,0.3234042553191491,0.07565957446808505,71,442.8,88297.62177218006
2014-05-09,0.1342105263157895,0.38640350877193,0.09491228070175438,72,446.0,75167.97067782999
2014-05-10,0.1883211678832117,0.3839416058394161,0.14116788321167878,89,451.1,51102.68461491002
2014-05-11,0.17346938775510204,0.4306122448979591,0.12700680272108844,65,432.0,51783.81103074004
2014-05-12,0.06936416184971098,0.3838150289017343,0.05728323699421967,40,440.0,92593.17475612
2014-05-13,0.1852216748768472,0.39162561576354665,0.13226600985221673,84,437.3,98530.41200446
2014-05-14,0.2155000000000001,0.4334999999999999,0.15630000000000005,75,444.0,125019.84859833994
2014-05-15,0.17303921568627456,0.4264705882352937,0.1392647058823529,75,442.0,103092.76602648002
2014-05-16,0.13083700440528642,0.41409691629955936,0.1001762114537445,80,442.3,69499.48396135998
2014-05-17,0.13311688311688322,0.3532467532467533,0.10519480519480516,70,442.0,42852.75263148001
2014-05-18,0.16687500000000002,0.3725000000000001,0.11356249999999996,70,438.8,49567.70842883999
2014-05-19,0.16059322033898302,0.3919491525423727,0.11334745762711862,74,439.0,85256.86981859994
2014-05-20,0.18269230769230768,0.3697115384615384,0.1217788461538461,84,476.0,143478.31458683993
2014-05-21,0.21632653061224494,0.4117346938775511,0.15112244897959187,84,477.6,90525.83967284004
2014-05-22,0.165128205128205,0.4338461538461541,0.12005128205128204,88,502.3,126426.87445018993
2014-05-23,0.1931506849315068,0.4118721461187215,0.1273972602739725,85,509.5,126635.26179977998
2014-05-24,0.23577235772357724,0.4325203252032521,0.16504065040650398,73,502.3,333189.78909044014
2014-05-25,0.17746478873239438,0.3852112676056339,0.11521126760563373,89,566.2,150037.94086675005
2014-05-26,0.1011834319526627,0.444378698224852,0.06650887573964495,91,575.0,111331.63897683004
2014-05-27,0.18260869565217386,0.4375000000000002,0.13255434782608694,94,570.0,169605.90516633005
2014-05-28,0.14712041884816748,0.3780104712041886,0.10717277486910992,100,577.0,93045.35713437002
2014-05-29,0.133206106870229,0.40038167938931296,0.1,97,573.0,77044.22233064997
2014-05-30,0.14408602150537642,0.41290322580645145,0.10924731182795697,97,629.0,121281.77840258995
2014-05-31,0.1934426229508197,0.3581967213114755,0.13122950819672133,90,635.6,76531.70421522997
2014-06-01,0.1871165644171779,0.370552147239264,0.1286503067484662,90,646.5,105063.18181589997
2014-06-02,0.1816901408450704,0.3816901408450702,0.12417840375586853,30,669.5,107449.17263381
2014-06-03,0.16455696202531644,0.41308016877637105,0.11725738396624467,83,682.9,125543.60601667
2014-06-04,0.1718446601941747,0.3927184466019418,0.1276699029126213,69,652.3,107335.95525463008
2014-06-05,0.1623711340206185,0.36237113402061855,0.10969072164948453,83,663.3,102370.3194883
2014-06-06,0.1323863636363636,0.3460227272727275,0.09170454545454544,75,655.0,111024.65580126
2014-06-07,0.15310344827586206,0.4255172413793105,0.11379310344827585,83,663.0,64277.15349634
2014-06-08,0.19549549549549547,0.3801801801801803,0.14396396396396394,78,662.3,76331.30451623001
2014-06-09,0.16494252873563214,0.3660919540229887,0.1008620689655172,70,653.7,82385.76453155997
2014-06-10,0.2076142131979696,0.32335025380710664,0.1274619289340101,100,653.6,159369.65404973
2014-06-11,0.17909836065573775,0.3848360655737704,0.11827868852459013,79,637.1,141004.85750515998
2014-06-12,0.13031496062992134,0.31535433070866153,0.08629921259842514,35,590.0,361479.27580244
2014-06-13,0.1403587443946189,0.4022421524663677,0.09318385650224208,100,582.6,110426.39994282996
2014-06-14,0.15987654320987654,0.435185185185185,0.11407407407407412,76,554.4,76974.83504838997
2014-06-15,0.16397515527950318,0.3639751552795033,0.12223602484472053,79,571.0,52552.407604929984
2014-06-16,0.12230215827338127,0.3334532374100718,0.07971223021582732,91,580.0,100668.67906473004
2014-06-17,0.1286919831223628,0.4177215189873417,0.10544303797468348,85,614.3,78979.96496636001
2014-06-18,0.124904214559387,0.3597701149425288,0.08095785440613021,84,611.5,95065.80453339998
2014-06-19,0.16439024390243906,0.3863414634146343,0.12351219512195112,83,602.0,79860.86590839997
2014-06-20,0.1482412060301508,0.3668341708542716,0.1079396984924624,79,601.0,67946.62823594999
2014-06-21,0.1953333333333334,0.40933333333333344,0.14033333333333342,61,601.6,54564.86061833
2014-06-22,0.09057971014492754,0.36884057971014494,0.07202898550724632,73,607.8,48496.61087273
2014-06-23,0.15108695652173915,0.3918478260869564,0.109945652173913,68,599.3,146596.81361279998
2014-06-24,0.10904255319148937,0.4117021276595746,0.08398936170212762,65,587.3,188240.77917109997
2014-06-25,0.14806201550387604,0.4170542635658915,0.1196899224806201,68,568.1,104526.98480470004
2014-06-26,0.19666666666666666,0.37333333333333335,0.11283333333333335,64,577.9,105468.02347170004
2014-06-27,0.1570552147239264,0.3766871165644173,0.12539877300613494,80,606.2,79874.51837154003
2014-06-28,0.1397058823529412,0.3235294117647061,0.07389705882352937,69,600.1,52999.25805700997
2014-06-29,0.17745664739884393,0.3791907514450864,0.1312138728323699,67,603.7,53577.676197469984
2014-06-30,0.11423076923076933,0.298846153846154,0.0612307692307692,78,640.0,95436.44333237008
2014-07-01,0.17186147186147188,0.3813852813852813,0.1070995670995671,83,650.8,154846.93947618993
2014-07-02,0.19591078066914494,0.3925650557620818,0.14431226765799252,44,647.9,111379.38914156002
2014-07-03,0.17702702702702702,0.4009009009009009,0.12554054054054048,100,643.6,97168.58293394002
2014-07-04,0.17777777777777776,0.4386243386243384,0.13100529100529104,74,632.2,63495.35338977
2014-07-05,0.1685185185185185,0.3660493827160496,0.10839506172839504,80,630.0,56886.84891430997
2014-07-06,0.13214285714285715,0.4035714285714285,0.09044642857142857,69,633.3,41906.272659470014
2014-07-07,0.08774509803921568,0.4132352941176467,0.05205882352941173,93,624.0,91954.02057189
2014-07-08,0.1685082872928177,0.3845303867403312,0.11674033149171263,72,618.5,80384.43485617003
2014-07-09,0.12837837837837834,0.3472972972972975,0.0897297297297297,61,620.2,89346.47606225994
2014-07-10,0.14266666666666666,0.4146666666666667,0.0914222222222222,86,610.0,95114.52379780001
2014-07-11,0.14624277456647394,0.3705202312138729,0.0957803468208092,81,625.5,65643.32190078
2014-07-12,0.15961538461538455,0.4185897435897437,0.1236538461538461,40,626.0,56769.61036912002
2014-07-13,0.1062111801242236,0.39627329192546573,0.08142857142857139,70,624.0,64925.67667780004
2014-07-14,0.1772277227722772,0.3321782178217821,0.10485148514851486,78,622.4,68820.38996313997
2014-07-15,0.20867346938775516,0.428061224489796,0.14714285714285708,81,620.9,87635.37079001001
2014-07-16,0.164453125,0.39531249999999984,0.114296875,99,621.0,117840.62726728
2014-07-17,0.12145593869731795,0.3885057471264368,0.07816091954022993,90,627.6,79392.52455568996
2014-07-18,0.1784905660377359,0.4407547169811322,0.13849056603773588,88,627.5,86163.08475103998
2014-07-19,0.17336683417085427,0.4095477386934672,0.12668341708542713,85,625.3,74796.32278723003
2014-07-20,0.2006451612903227,0.3883870967741935,0.1511612903225807,85,618.9,42025.402235880014
2014-07-21,0.21388888888888896,0.36805555555555547,0.1418055555555555,84,619.8,130673.44857943009
2014-07-22,0.1693069306930693,0.3841584158415841,0.11772277227722773,91,612.6,80276.16446834002
2014-07-23,0.12090909090909095,0.4322727272727273,0.0857727272727273,80,617.2,76306.26837913998
2014-07-24,0.13163841807909613,0.4129943502824859,0.09412429378531076,83,600.3,109144.58528870996
2014-07-25,0.16133333333333338,0.4066666666666667,0.1340666666666666,85,598.0,85519.66243730001
2014-07-26,0.217687074829932,0.4442176870748297,0.16666666666666666,72,594.0,49873.91235702998
2014-07-27,0.16153846153846152,0.4660256410256409,0.12352564102564098,75,590.5,62548.37308436999
2014-07-28,0.17669491525423728,0.4063559322033901,0.13461864406779656,84,586.4,84089.50680592997
2014-07-29,0.1375,0.4005952380952377,0.08809523809523807,83,575.0,74924.30787738
2014-07-30,0.19484978540772527,0.3699570815450645,0.13236051502145912,91,551.0,80988.04763778999
2014-07-31,0.18342541436464094,0.42486187845303824,0.125414364640884,91,579.0,84872.33450943006
2014-08-01,0.20454545454545467,0.3994318181818182,0.1424431818181818,82,594.9,165460.01996641993
2014-08-02,0.1953642384105961,0.37682119205298015,0.11721854304635755,33,587.8,67550.59912459999
2014-08-03,0.1862903225806452,0.3758064516129033,0.12612903225806452,49,582.1,54245.96642537
2014-08-04,0.18639053254437865,0.3775147928994085,0.1277514792899408,74,581.1,116360.39566913998
2014-08-05,0.16896551724137945,0.4285714285714285,0.11921182266009847,77,575.0,158094.93305790992
2014-08-06,0.14744897959183673,0.3826530612244897,0.10265306122448976,71,577.5,107070.52098165998
2014-08-07,0.12114537444933915,0.42158590308370064,0.0822026431718062,82,582.3,95343.52285822002
2014-08-08,0.16216216216216212,0.3908108108108107,0.11113513513513504,69,586.4,75593.75710373002
2014-08-09,0.17532467532467527,0.4019480519480521,0.11837662337662333,75,583.3,89108.36420336002
2014-08-10,0.16737588652482274,0.3921985815602837,0.12695035460992907,80,580.0,70011.76347934999
2014-08-11,0.1279835390946502,0.3946502057613167,0.08205761316872426,70,572.5,88073.69579142993
2014-08-12,0.1558510638297872,0.3936170212765958,0.10851063829787236,44,566.0,107628.98135256008
2014-08-13,0.1278846153846154,0.3716346153846154,0.07812499999999997,100,549.0,131914.13280772005
2014-08-14,0.16273584905660382,0.37783018867924506,0.10533018867924523,90,510.0,148763.6047235399
2014-08-15,0.17983193277310916,0.3840336134453782,0.1253361344537815,87,506.2,142569.06930548002
2014-08-16,0.2680555555555557,0.4604166666666665,0.1955555555555555,87,527.2,92741.13017244996
2014-08-17,0.15909090909090912,0.40259740259740256,0.11974025974025973,73,501.3,87277.03378835005
2014-08-18,0.10912698412698413,0.4277777777777772,0.06892857142857141,93,478.2,183018.28475498004
2014-08-19,0.16183574879227047,0.3652173913043477,0.099903381642512,84,490.3,126317.23736452994
2014-08-20,0.09848484848484844,0.3606060606060605,0.07,88,517.0,110477.08465740005
2014-08-21,0.13563218390804596,0.34137931034482777,0.08821839080459767,76,515.9,166488.09929400988
2014-08-22,0.14233128834355835,0.3411042944785277,0.08779141104294476,75,515.6,119289.11903261994
2014-08-23,0.2013793103448276,0.430344827586207,0.14889655172413785,67,500.1,84220.82656151002
2014-08-24,0.17913669064748194,0.4043165467625901,0.13100719424460425,68,507.3,52701.29764472997
2014-08-25,0.11755319148936168,0.3393617021276598,0.0741489361702127,63,502.5,123063.21094908008
2014-08-26,0.20806451612903226,0.3774193548387097,0.15059139784946235,69,508.4,99454.89104728002
2014-08-27,0.18757062146892653,0.4079096045197741,0.13881355932203382,65,511.0,114674.02262024005
2014-08-28,0.1421621621621622,0.3854054054054051,0.0905945945945946,66,507.8,134874.20230062
2014-08-29,0.19353233830845765,0.433830845771144,0.14393034825870646,67,507.5,138395.79438088994
2014-08-30,0.15687499999999993,0.364375,0.10974999999999993,63,499.0,58572.04799810999
2014-08-31,0.07604790419161676,0.35988023952095816,0.050838323353293406,67,483.4,73213.04607098001
2014-09-01,0.17086614173228348,0.3551181102362205,0.11448818897637796,81,485.8,97068.41549292004
2014-09-02,0.09333333333333332,0.3755555555555555,0.05977777777777778,32,476.8,126288.59290942994
2014-09-03,0.1069264069264069,0.3627705627705626,0.07558441558441556,38,474.0,97916.76107041
2014-09-04,0.16778242677824268,0.434309623430962,0.12891213389121342,85,489.2,96271.10462892
2014-09-05,0.12771739130434784,0.4157608695652173,0.09777173913043476,79,477.6,100651.52782676004
2014-09-06,0.2209150326797385,0.4477124183006536,0.15895424836601305,66,481.3,80514.66618107
2014-09-07,0.15285714285714289,0.3607142857142856,0.08771428571428566,81,479.7,72945.791464
2014-09-08,0.12699619771863122,0.4326996197718632,0.08596958174904944,62,470.4,108782.04811497004
2014-09-09,0.15131086142322095,0.4123595505617976,0.11681647940074895,83,472.7,138939.10619291998
2014-09-10,0.12924901185770754,0.3905138339920947,0.08581027667984183,76,477.3,96732.93467423
2014-09-11,0.11902654867256643,0.37168141592920334,0.08336283185840708,74,477.1,102193.22505909
2014-09-12,0.15329949238578675,0.3969543147208121,0.1213197969543146,38,471.8,100423.56673241002
2014-09-13,0.18014184397163127,0.3943262411347516,0.12255319148936165,69,478.1,61021.62215813999
2014-09-14,0.1744827586206896,0.3510344827586208,0.10689655172413794,68,476.5,80414.93819765003
2014-09-15,0.18689956331877727,0.39606986899563296,0.14951965065502187,75,469.9,104927.53507970997
2014-09-16,0.1757062146892656,0.3672316384180793,0.11180790960451972,70,465.1,96931.16241314005
2014-09-17,0.20696517412935325,0.3860696517412935,0.13308457711442787,68,456.8,117010.16039843006
2014-09-18,0.16919191919191925,0.37727272727272737,0.10767676767676768,72,427.2,163898.58842478006
2014-09-19,0.13256880733944956,0.40183486238532107,0.09844036697247703,85,395.3,187034.20561238003
2014-09-20,0.1886666666666667,0.41200000000000025,0.1366666666666666,70,411.6,149263.84378763998
2014-09-21,0.2014388489208632,0.4035971223021583,0.13338129496402876,71,400.7,111616.69228561
2014-09-22,0.18202764976958533,0.4013824884792628,0.12410138248847925,70,397.7,95881.05237945996
2014-09-23,0.1360824742268041,0.417525773195876,0.09810996563573884,84,429.1,128654.36291635006
2014-09-24,0.1732718894009217,0.4055299539170505,0.11792626728110595,92,420.4,118159.52394275006
2014-09-25,0.12615384615384606,0.3702564102564105,0.0836410256410256,75,409.1,120547.82246358994
2014-09-26,0.15380434782608696,0.3668478260869567,0.10701086956521733,71,403.0,109596.80304485004
2014-09-27,0.17612903225806453,0.3922580645161293,0.11141935483870964,62,397.3,91111.67000708998
2014-09-28,0.1473684210526316,0.3763157894736845,0.1091447368421052,65,374.7,106355.30737895
2014-09-29,0.1769230769230769,0.3894230769230769,0.12211538461538456,81,369.6,183033.87230530003
2014-09-30,0.1825870646766169,0.4144278606965175,0.12318407960199,77,387.1,151519.24597845
2014-10-01,0.2063829787234043,0.3898936170212767,0.13606382978723391,81,383.0,180725.81348156004
2014-10-02,0.19684210526315785,0.4047368421052633,0.14521052631578946,48,371.7,116755.99769743008
2014-10-03,0.18571428571428567,0.4056122448979593,0.12821428571428564,39,357.7,167967.15592354993
2014-10-04,0.17797619047619045,0.3845238095238095,0.13785714285714284,100,328.7,154413.77652506012
2014-10-05,0.07972350230414746,0.42119815668202776,0.05336405529953917,64,322.5,266257.46830116014
2014-10-06,0.16096654275092934,0.3947955390334568,0.1138661710037174,77,323.8,224852.35922162
2014-10-07,0.2205761316872428,0.4086419753086421,0.1567489711934157,89,331.0,143736.59083906998
2014-10-08,0.12767295597484274,0.35849056603773594,0.09635220125786162,63,350.0,212176.22420146008
2014-10-09,0.18029197080291973,0.4065693430656936,0.13401459854014594,98,363.5,212402.29612600995
2014-10-10,0.1793103448275862,0.3908045977011492,0.12850574712643678,71,359.5,212875.05822821995
2014-10-11,0.12550335570469795,0.35771812080536924,0.0838255033557046,83,361.3,138595.34311793995
2014-10-12,0.10748299319727893,0.3693877551020408,0.066734693877551,41,372.0,105538.37255924995
2014-10-13,0.14562211981566822,0.3792626728110601,0.10359447004608294,67,383.4,183176.97705788992
2014-10-14,0.12692307692307686,0.4141025641025645,0.0991666666666666,77,397.9,202192.92176620002
2014-10-15,0.13684210526315793,0.4017543859649123,0.1110526315789474,75,393.5,160311.82605765
2014-10-16,0.156020942408377,0.4335078534031415,0.12413612565445015,70,379.3,129205.07479018002
2014-10-17,0.14554973821989522,0.3968586387434556,0.09722513089005234,66,380.3,145656.50311251995
2014-10-18,0.17163120567375895,0.38510638297872346,0.12751773049645387,60,390.0,103242.58689653002
2014-10-19,0.13974358974358975,0.4673076923076924,0.10756410256410256,61,386.3,83725.6751911
2014-10-20,0.1563157894736842,0.3584210526315789,0.09747368421052628,62,381.0,129046.21257743
2014-10-21,0.13694581280788173,0.3783251231527093,0.097783251231527,62,382.8,111205.46425572997
2014-10-22,0.16122448979591833,0.4204081632653061,0.12183673469387744,64,380.0,215953.18125969003
2014-10-23,0.1964071856287425,0.4317365269461075,0.14473053892215554,65,356.0,154264.89107740007
2014-10-24,0.17382550335570476,0.3912751677852351,0.11530201342281875,56,356.1,161360.82352393988
2014-10-25,0.17857142857142852,0.3907142857142859,0.12042857142857134,58,347.4,105640.69836529996
2014-10-26,0.1727272727272727,0.383916083916084,0.1136363636363636,62,350.0,99191.93937111
2014-10-27,0.16766467065868254,0.3473053892215569,0.11916167664670653,60,350.6,138019.53246773008
2014-10-28,0.14484536082474228,0.3675257731958764,0.10005154639175257,63,353.1,141104.82631961998
2014-10-29,0.18273809523809526,0.4279761904761904,0.1288095238095237,64,333.2,156592.52232486993
2014-10-30,0.15494505494505487,0.39175824175824203,0.1193956043956043,60,343.9,149213.76513140002
2014-10-31,0.21935483870967745,0.4109677419354841,0.15806451612903222,55,337.0,152354.54223155993
2014-11-01,0.1978571428571428,0.4157142857142858,0.1397857142857142,73,327.2,102172.12966243004
2014-11-02,0.12578125,0.35937500000000033,0.07859374999999998,44,322.5,92560.29464393007
2014-11-03,0.15022831050228316,0.3648401826484017,0.09004566210045657,37,323.6,134973.76114090002
2014-11-04,0.1911917098445596,0.4279792746113991,0.1622279792746113,93,326.9,207687.01400727
2014-11-05,0.198342541436464,0.4215469613259672,0.14049723756906066,70,337.5,188607.75920551
2014-11-06,0.07128712871287128,0.3336633663366337,0.04737623762376235,85,348.5,156884.24646424994
2014-11-07,0.14098360655737707,0.3939890710382516,0.08617486338797807,86,341.5,169493.8530918
2014-11-08,0.15789473684210525,0.39934210526315816,0.1327631578947368,72,345.0,92504.28538872993
2014-11-09,0.1855172413793104,0.4248275862068965,0.12917241379310349,100,360.0,110689.59716309005
2014-11-10,0.16972972972972972,0.3945945945945945,0.12956756756756754,64,368.0,197356.34843906004
2014-11-11,0.21256830601092896,0.4256830601092896,0.14573770491803273,77,367.0,148158.24197851
2014-11-12,0.13368421052631585,0.3342105263157894,0.08773684210526317,59,417.9,253807.62022799
2014-11-13,0.18843930635838152,0.4086705202312138,0.13161849710982662,100,419.4,358080.29568376
2014-11-14,0.18111111111111108,0.40388888888888896,0.14005555555555552,79,399.1,215183.87767494
2014-11-15,0.16265822784810136,0.4297468354430379,0.13170886075949373,75,376.5,168542.91992133996
2014-11-16,0.14109589041095885,0.3849315068493153,0.09616438356164383,70,388.2,169302.0437403701
2014-11-17,0.18128078817733986,0.3975369458128077,0.12266009852216744,81,387.6,173139.85523418008
2014-11-18,0.1767741935483871,0.3451612903225808,0.11787096774193545,82,370.0,198055.00172494003
2014-11-19,0.1961290322580645,0.3832258064516129,0.13025806451612898,71,379.2,143712.99180658
2014-11-20,0.19580838323353292,0.4443113772455088,0.15526946107784434,72,355.9,210106.61983955
2014-11-21,0.21158536585365856,0.4359756097560975,0.14634146341463414,70,349.3,170819.74849746
2014-11-22,0.12142857142857146,0.38174603174603183,0.07984126984126985,69,346.4,103576.47105663003
2014-11-23,0.15970149253731333,0.4059701492537313,0.09738805970149243,62,360.6,95908.35904084
2014-11-24,0.17621621621621622,0.4010810810810811,0.11043243243243236,75,373.2,163078.88148406992
2014-11-25,0.1832369942196532,0.377456647398844,0.1289017341040462,66,375.8,202329.36422738992
2014-11-26,0.14368932038834953,0.39077669902912615,0.0968446601941747,66,367.9,163309.70673348
2014-11-27,0.17857142857142858,0.4824175824175824,0.12461538461538454,67,369.6,121353.16327740006
2014-11-28,0.2305882352941176,0.4323529411764705,0.1685882352941176,68,375.6,474688.6702351399
2014-11-29,0.18200000000000005,0.3966666666666668,0.12306666666666664,62,374.5,140744.29825788998
2014-11-30,0.18789808917197448,0.4229299363057325,0.13280254777070058,62,376.7,102917.47417485
2014-12-01,0.1747663551401869,0.4355140186915888,0.13098130841121491,68,377.6,172222.39498816
2014-12-02,0.11796116504854373,0.3597087378640777,0.0588349514563106,39,382.0,425623.6090520301
2014-12-03,0.1727272727272727,0.4144385026737969,0.12556149732620314,35,375.7,192986.26599476
2014-12-04,0.15149700598802393,0.41856287425149663,0.12281437125748508,68,370.3,272536.7052513401
2014-12-05,0.17905759162303664,0.3921465968586388,0.1244502617801046,70,378.4,220358.90771255
2014-12-06,0.2131428571428572,0.4011428571428573,0.14171428571428565,96,372.8,170146.36626858008
2014-12-07,0.1262820512820513,0.3820512820512821,0.09326923076923076,71,374.4,131642.65627362992
2014-12-08,0.15833333333333335,0.4078125000000002,0.11166666666666668,76,363.3,290997.0457374799
2014-12-09,0.12953367875647667,0.3207253886010365,0.07476683937823829,80,353.9,248436.30381934985
2014-12-10,0.1574879227053141,0.4024154589371981,0.09971014492753624,64,346.9,169310.84908604994
2014-12-11,0.20189873417721524,0.40031645569620217,0.1336708860759494,91,350.0,181789.93263517
2014-12-12,0.19018691588785044,0.4317757009345795,0.13962616822429907,51,352.8,163007.66465201002
2014-12-13,0.193167701863354,0.4198757763975157,0.14583850931677014,42,350.9,128521.04206922006
2014-12-14,0.17942857142857144,0.364,0.1285714285714285,42,352.7,99223.66094991
2014-12-15,0.13796296296296293,0.4328703703703703,0.10240740740740734,41,347.2,166359.13969925995
2014-12-16,0.13441860465116276,0.43209302325581395,0.08497674418604648,51,330.6,261952.61393751987
2014-12-17,0.10960451977401127,0.4740112994350283,0.09627118644067792,46,318.2,255318.6850303
2014-12-18,0.16203208556149734,0.3994652406417111,0.11085561497326203,47,308.3,268442.85347277
2014-12-19,0.11746031746031745,0.3534391534391535,0.08597883597883596,43,315.7,226913.46558186985
2014-12-20,0.19681528662420392,0.3910828025477709,0.14146496815286622,39,329.1,148889.81479751994
2014-12-21,0.18066298342541445,0.4541436464088397,0.1285635359116021,42,317.2,116786.88273574994
2014-12-22,0.1839805825242719,0.3961165048543688,0.12689320388349518,41,329.0,197419.36684707983
2014-12-23,0.17192118226600978,0.3960591133004925,0.11605911330049255,42,332.9,230878.89047622
2014-12-24,0.18222222222222212,0.4000000000000001,0.11903703703703697,37,322.8,197673.93426347
2014-12-25,0.22773722627737214,0.4058394160583941,0.1591240875912408,37,319.0,121983.85998134002
2014-12-26,0.11766917293233085,0.4191729323308269,0.07781954887218041,46,328.5,113418.22110466
2014-12-27,0.17153284671532848,0.3802919708029198,0.1224817518248175,100,315.9,130710.31751765
2014-12-28,0.12947368421052632,0.4726315789473684,0.07178947368421054,42,317.5,98740.42529299
2014-12-29,0.1212121212121212,0.4363636363636363,0.06560606060606061,39,311.9,178367.09773193
2014-12-30,0.13641975308641974,0.3858024691358025,0.0973456790123457,40,308.8,164317.44088726005
2014-12-31,0.2063218390804598,0.4459770114942528,0.15534482758620688,42,317.0,156798.00841896006
2015-01-01,0.1967532467532468,0.3935064935064936,0.13058441558441558,48,313.9,76909.16291998998
2015-01-02,0.1333333333333334,0.3966101694915252,0.07135593220338979,63,315.1,117456.63807848
2015-01-03,0.08527607361963196,0.4558282208588955,0.05779141104294479,75,282.0,238145.12666733
2015-01-04,0.11813471502590675,0.4103626943005181,0.0755958549222798,89,258.8,262975.5414748399
2015-01-05,0.10930232558139534,0.4329457364341087,0.07643410852713177,77,273.2,240496.21211662987
2015-01-06,0.0912,0.4063999999999999,0.07187999999999994,49,285.4,241307.31993758003
2015-01-07,0.08238095238095228,0.4114285714285715,0.057190476190476215,85,297.0,235041.90173356
2015-01-08,0.1134078212290502,0.3670391061452513,0.07407821229050274,100,285.6,321474.59180072986
2015-01-09,0.15948717948717944,0.4323076923076922,0.1146666666666667,93,292.8,258910.80413242997
2015-01-10,0.19038461538461549,0.4673076923076921,0.13525641025641028,62,275.0,192610.49084792
2015-01-11,0.1960264900662252,0.4026490066225167,0.13033112582781453,47,266.2,155269.77995350998
2015-01-12,0.15598086124401908,0.4110047846889953,0.12124401913875588,37,267.6,201026.13523315004
2015-01-13,0.02294372294372296,0.37489177489177455,0.014935064935064931,68,229.8,370831.26260406
2015-01-14,0.043728813559322025,0.35254237288135604,0.022101694915254242,100,183.2,493056.07674890006
2015-01-15,0.13602941176470582,0.4654411764705882,0.1021691176470588,85,217.7,324146.04351659
2015-01-16,0.11346153846153845,0.4201923076923074,0.08355769230769226,73,206.7,262412.7404753301
2015-01-17,0.10604026845637587,0.3711409395973156,0.07241610738255032,58,201.2,175329.44792256007
2015-01-18,0.16885245901639348,0.4224043715846995,0.14770491803278687,56,209.9,153482.52395286007
2015-01-19,0.16631578947368414,0.436315789473684,0.11963157894736842,54,213.2,169839.97271458007
2015-01-20,0.15313653136531366,0.3675276752767525,0.09461254612546124,59,218.0,301222.0089152899
2015-01-21,0.1374331550802139,0.3711229946524064,0.08839572192513367,63,225.5,436792.8282888701
2015-01-22,0.12699115044247786,0.3606194690265487,0.08933628318584068,59,226.3,258047.79707260997
2015-01-23,0.1701298701298702,0.3688311688311687,0.12056277056277055,58,235.0,197556.26966899
2015-01-24,0.1956521739130435,0.4155279503105591,0.14658385093167695,52,240.0,186333.02425578
2015-01-25,0.1689473684210526,0.4099999999999999,0.13173684210526312,56,254.5,151447.92356654006
2015-01-26,0.15699999999999995,0.3316666666666667,0.10913333333333324,78,274.5,402484.57415281975
2015-01-27,0.12857142857142853,0.3666666666666668,0.09147619047619043,70,263.6,242369.0804849
2015-01-28,0.17299999999999996,0.4194999999999999,0.12885,62,236.1,181718.0439676701
2015-01-29,0.17318435754189945,0.3960893854748605,0.12502793296089382,61,235.0,230227.93792157012
2015-01-30,0.16902173913043486,0.4586956521739132,0.13288043478260864,52,229.1,198020.5517353001
2015-01-31,0.12547770700636945,0.3624203821656053,0.07974522292993633,47,218.4,191574.70605595008
2015-02-01,0.12740740740740744,0.4222222222222224,0.08962962962962964,55,229.0,140744.58594308005
2015-02-02,0.15934065934065933,0.3934065934065934,0.11005494505494502,61,237.8,185984.97223516004
2015-02-03,0.21511111111111095,0.3875555555555554,0.1441333333333333,85,228.6,226373.55323174997
2015-02-04,0.16650943396226414,0.3981132075471696,0.11712264150943395,94,227.1,218909.75483944
2015-02-05,0.1627551020408163,0.3908163265306119,0.10709183673469384,69,216.8,249246.2181323301
2015-02-06,0.13281250000000006,0.3817708333333336,0.08984375,48,223.2,187299.44755411992
2015-02-07,0.15379310344827574,0.4165517241379311,0.10068965517241378,79,229.0,148573.71507058002
2015-02-08,0.15919540229885054,0.4068965517241379,0.10586206896551724,87,224.0,146227.89741786005
2015-02-09,0.12436548223350255,0.41675126903553295,0.0889340101522842,95,221.1,230534.85554987995
