date,volume
2018-02-27,138720.6212214
2018-02-28,201812.68870747995
2018-03-01,184547.53532569
2018-03-02,119687.08735567993
2018-03-03,91262.20061975002
2018-03-04,92210.80671592001
2018-03-05,137001.59366937992
2018-03-06,118834.33391022003
2018-03-07,155869.84764539
2018-03-08,142821.21679311994
2018-03-09,210098.2648824801
2018-03-10,108638.36763952996
2018-03-11,103982.4533558099
2018-03-12,118773.86223587
2018-03-13,155170.04916348
2018-03-14,152387.30608099003
2018-03-15,147874.93106266996
2018-03-16,115702.69897188999
2018-03-17,87848.54557225005
2018-03-18,107301.65224788996
2018-03-19,133670.61861779002
2018-03-20,114860.99823958008
2018-03-21,116070.54577166005
2018-03-22,112529.41318317
2018-03-23,111014.33773723002
2018-03-24,69650.54599482
2018-03-25,106118.73393956
2018-03-26,124492.28449642002
2018-03-27,119147.13638431008
2018-03-28,107328.64033208
2018-03-29,147307.00302748985
2018-03-30,177493.47173314003
2018-03-31,79210.72819373997
2018-04-01,87357.62732734992
2018-04-02,109383.73879096005
2018-04-03,133699.35429281995
2018-04-04,110300.86475372006
2018-04-05,112346.98191523997
2018-04-06,108270.05874675993
2018-04-07,94295.77232564993
2018-04-08,78067.31726994993
2018-04-09,114325.73605195999
2018-04-10,119741.07928969004
2018-04-11,136957.06309496
2018-04-12,181458.76463695994
2018-04-13,144030.6693370499
2018-04-14,64600.04545271998
2018-04-15,67762.67088922001
2018-04-16,108905.08533159993
2018-04-17,115219.45332694994
2018-04-18,102621.08194434
2018-04-19,166945.3113747701
2018-04-20,131056.82165629002
2018-04-21,110332.07506137999
2018-04-22,75345.70079919999
2018-04-23,131182.39789424
2018-04-24,188011.22300178005
2018-04-25,182655.03292802
2018-04-26,153792.38720519995
2018-04-27,139300.09459758995
2018-04-28,178583.77552915004
2018-04-29,107692.45914876
2018-04-30,112166.89792394
2018-05-01,95035.06695032008
2018-05-02,148595.9992087
2018-05-03,137763.78763309005
2018-05-04,145469.01820371003
2018-05-05,104292.95839823002
2018-05-06,102432.22537197002
2018-05-07,138322.89522518998
2018-05-08,140652.38155568996
2018-05-09,130943.39882102
2018-05-10,145849.24630775
2018-05-11,151946.98625470998
2018-05-12,108111.93173898998
2018-05-13,72578.91021314001
2018-05-14,217434.02770214
2018-05-15,127172.95847254002
2018-05-16,163527.82658485987
2018-05-17,236892.59786642005
2018-05-18,216438.6027518199
2018-05-19,69324.41988528
2018-05-20,60367.81352075003
2018-05-21,94039.43332870009
2018-05-22,110027.25861455999
2018-05-23,136275.25994929005
2018-05-24,131750.23372828998
2018-05-25,105978.27613053
2018-05-26,57653.74054864999
2018-05-27,54925.33955250002
2018-05-28,141754.10217818004
2018-05-29,123332.81745335997
2018-05-30,122627.82745502997
2018-05-31,110186.29752128002
2018-06-01,115666.84043544998
2018-06-02,68317.70345760998
2018-06-03,63017.235894599966
2018-06-04,104591.24070948013
2018-06-05,101671.32717546997
2018-06-06,102467.7961336
2018-06-07,104718.01942888004
2018-06-08,107350.21209428996
2018-06-09,67113.91062258
2018-06-10,94056.65819642003
2018-06-11,138982.79963530996
2018-06-12,124830.38843958004
2018-06-13,159628.08555203996
2018-06-14,128075.72376338998
2018-06-15,121152.29944360006
2018-06-16,61661.937122799965
2018-06-17,66006.70410529997
2018-06-18,102481.51644308999
2018-06-19,106572.96338968999
2018-06-20,94763.72239290996
2018-06-21,106823.39046919002
2018-06-22,139483.12326834997
2018-06-23,70682.83799468997
2018-06-24,94135.29650332997
2018-06-25,110169.18298917
2018-06-26,97612.95568777004
2018-06-27,129434.90245127001
2018-06-28,114940.15125507
2018-06-29,110549.91244543997
2018-06-30,83212.9946652
2018-07-01,156127.10067543003
2018-07-02,112540.68157986994
2018-07-03,131412.37480645996
2018-07-04,100760.97231092997
2018-07-05,99534.99431443
2018-07-06,123254.95401373995
2018-07-07,54767.501978889995
2018-07-08,83906.01699281002
2018-07-09,95363.68964081006
2018-07-10,126959.87650000001
2018-07-11,110880.65449968996
2018-07-12,106998.35228490001
2018-07-13,104623.62455191006
2018-07-14,54515.131736350006
2018-07-15,56096.827872500005
2018-07-16,114199.09731898
2018-07-17,119581.05621108004
2018-07-18,144077.76888646994
2018-07-19,134854.22780968004
2018-07-20,109418.47268352003
2018-07-21,71638.04215756996
2018-07-22,52289.29145012002
2018-07-23,121648.91606548998
2018-07-24,142899.02749674002
2018-07-25,126373.89830643
2018-07-26,101474.76007480998
2018-07-27,109956.30055022993
2018-07-28,62204.87157510998
2018-07-29,88651.45060166
2018-07-30,106496.91230111996
2018-07-31,116273.1074321
2018-08-01,95258.36094926
2018-08-02,136746.96875092993
2018-08-03,125518.83242463002
2018-08-04,66357.97642318999
2018-08-05,54527.766791930044
2018-08-06,114061.58155863005
2018-08-07,95004.49990669999
2018-08-08,123048.34147459004
2018-08-09,148681.61978418997
2018-08-10,119142.31277459998
2018-08-11,81733.13398100004
2018-08-12,53154.79896653999
2018-08-13,132317.972743
2018-08-14,175250.14703874
2018-08-15,139171.90985618997
2018-08-16,109142.62955004997
2018-08-17,121942.73673377006
2018-08-18,58827.03874282002
2018-08-19,43210.65022037999
2018-08-20,97596.41876185003
2018-08-21,137278.99087725006
2018-08-22,154930.84055955996
2018-08-23,138399.46211544002
2018-08-24,103014.38779966997
2018-08-25,77513.06733112001
2018-08-26,57753.20155849
2018-08-27,117749.76069194009
2018-08-28,140859.22891446998
